Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","1993","1993","t","11843","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","1993","1993","1000 USD","2653","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1994","1994","t","2542902","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","1994","1994","t","21","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","1994","1994","1000 USD","10","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","1994","1994","t","11492","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","1994","1994","1000 USD","2333","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1995","1995","t","2646794","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","1995","1995","t","21","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","1995","1995","1000 USD","10","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","1995","1995","t","1394","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","1995","1995","1000 USD","356","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1996","1996","t","2763475","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","1996","1996","t","21","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","1996","1996","1000 USD","10","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","1996","1996","t","16800","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","1996","1996","1000 USD","3435","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1997","1997","t","2872535","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","1997","1997","t","22","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","1997","1997","1000 USD","5","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","1997","1997","t","16858","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","1997","1997","1000 USD","3938","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1998","1998","t","2922971","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","1998","1998","t","22","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","1998","1998","1000 USD","5","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","1998","1998","t","16000","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","1998","1998","1000 USD","3663","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","1999","1999","t","3006209","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","1999","1999","t","200","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","1999","1999","1000 USD","36","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","1999","1999","t","11700","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","1999","1999","1000 USD","3448","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","2000","2000","t","3085072","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","2000","2000","t","0","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","2000","2000","1000 USD","0","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","2000","2000","t","28000","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","2000","2000","1000 USD","6223","A","Official figure",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","2001","2001","t","3165781","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","2001","2001","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","2001","2001","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","2001","2001","t","22298","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","2001","2001","1000 USD","4666","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","2002","2002","t","3248602","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","2002","2002","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","2002","2002","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","2002","2002","t","17019","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","2002","2002","1000 USD","3730","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","2003","2003","t","3333589","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","2003","2003","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","2003","2003","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","2003","2003","t","26010","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","2003","2003","1000 USD","6710","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","2004","2004","t","3420800","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","2004","2004","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","2004","2004","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","2004","2004","t","42096","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","2004","2004","1000 USD","11195","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","2005","2005","t","3510292","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","2005","2005","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","2005","2005","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","2005","2005","t","52306","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5922","Export value","1630","Wood charcoal","2005","2005","1000 USD","14598","X","Figure from external organization",""
"FO","Forestry Production and Trade","566","Nigeria","5510","Production","1630","Wood charcoal","2006","2006","t","3592327","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5610","Import quantity","1630","Wood charcoal","2006","2006","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5622","Import value","1630","Wood charcoal","2006","2006","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","566","Nigeria","5910","Export quantity","1630","Wood charcoal","2006","2006","t","71332","X","Figure from external organization",""
