sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4853;pms5003;3628;6.559;3.386;2026-02-01T18:45:06.556084+00:00;P1;50.80
4853;pms5003;3628;6.559;3.386;2026-02-01T18:45:06.556084+00:00;P0;25.00
4854;DHT22;3628;6.559;3.386;2026-02-01T18:45:23.950900+00:00;humidity;85.30
4854;DHT22;3628;6.559;3.386;2026-02-01T18:45:23.950900+00:00;temperature;31.90
4853;pms5003;3628;6.559;3.386;2026-02-01T18:50:41.155764+00:00;P2;38.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:50:41.155764+00:00;P1;52.00
4853;pms5003;3628;6.559;3.386;2026-02-01T18:50:41.155764+00:00;P0;23.00
4854;DHT22;3628;6.559;3.386;2026-02-01T18:50:58.514060+00:00;humidity;85.90
4854;DHT22;3628;6.559;3.386;2026-02-01T18:50:58.514060+00:00;temperature;31.90
4854;DHT22;3628;6.559;3.386;2026-02-01T18:56:22.312786+00:00;humidity;86.00
4854;DHT22;3628;6.559;3.386;2026-02-01T18:56:22.312786+00:00;temperature;31.90
4853;pms5003;3628;6.559;3.386;2026-02-01T19:01:39.513752+00:00;P2;43.75
4853;pms5003;3628;6.559;3.386;2026-02-01T19:01:39.513752+00:00;P1;57.75
4853;pms5003;3628;6.559;3.386;2026-02-01T19:01:39.513752+00:00;P0;27.25
4854;DHT22;3628;6.559;3.386;2026-02-01T19:01:56.903535+00:00;humidity;86.10
4854;DHT22;3628;6.559;3.386;2026-02-01T19:01:56.903535+00:00;temperature;31.80
4853;pms5003;3628;6.559;3.386;2026-02-01T19:07:14.142512+00:00;P2;41.00
4853;pms5003;3628;6.559;3.386;2026-02-01T19:07:14.142512+00:00;P1;53.00
4853;pms5003;3628;6.559;3.386;2026-02-01T19:07:14.142512+00:00;P0;24.40
4854;DHT22;3628;6.559;3.386;2026-02-01T19:07:31.895646+00:00;humidity;86.00
4854;DHT22;3628;6.559;3.386;2026-02-01T19:07:31.895646+00:00;temperature;31.80
4853;pms5003;3628;6.559;3.386;2026-02-01T19:18:15.930026+00:00;P2;41.50
4853;pms5003;3628;6.559;3.386;2026-02-01T19:18:15.930026+00:00;P1;55.75
4853;pms5003;3628;6.559;3.386;2026-02-01T19:18:15.930026+00:00;P0;27.00
4854;DHT22;3628;6.559;3.386;2026-02-01T19:18:33.369380+00:00;humidity;86.50
4854;DHT22;3628;6.559;3.386;2026-02-01T19:18:33.369380+00:00;temperature;31.70
4853;pms5003;3628;6.559;3.386;2026-02-01T19:23:50.675274+00:00;P2;42.25
4853;pms5003;3628;6.559;3.386;2026-02-01T19:23:50.675274+00:00;P1;52.25
4853;pms5003;3628;6.559;3.386;2026-02-01T19:23:50.675274+00:00;P0;27.50
4853;pms5003;3628;6.559;3.386;2026-02-01T19:29:25.408104+00:00;P2;38.50
4853;pms5003;3628;6.559;3.386;2026-02-01T19:29:25.408104+00:00;P1;51.50
4853;pms5003;3628;6.559;3.386;2026-02-01T19:29:25.408104+00:00;P0;25.00
4854;DHT22;3628;6.559;3.386;2026-02-01T19:29:43.041627+00:00;humidity;87.00
4854;DHT22;3628;6.559;3.386;2026-02-01T19:29:43.041627+00:00;temperature;31.70
4853;pms5003;3628;6.559;3.386;2026-02-01T19:35:00.302043+00:00;P2;41.00
4853;pms5003;3628;6.559;3.386;2026-02-01T19:35:00.302043+00:00;P1;56.00
4853;pms5003;3628;6.559;3.386;2026-02-01T19:35:00.302043+00:00;P0;27.00
4854;DHT22;3628;6.559;3.386;2026-02-01T19:35:17.594516+00:00;humidity;87.30
4854;DHT22;3628;6.559;3.386;2026-02-01T19:35:17.594516+00:00;temperature;31.70
