sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4988;pms5003;3627;6.515;3.400;2026-05-01T01:09:59+00:00;P0;17
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;humidity;91.1
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;temperature;29.2
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;humidity;91.1
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;temperature;29.2
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;humidity;91.1
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;temperature;29.2
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;humidity;91.1
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;temperature;29.2
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;humidity;91.1
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;temperature;29.2
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;humidity;91.1
4989;DHT22;3627;6.515;3.400;2026-05-01T01:10:03+00:00;temperature;29.2
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P0;11
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P0;11
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P0;11
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P0;11
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P0;11
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P2;18
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P1;19
4988;pms5003;3627;6.515;3.400;2026-05-01T01:15:37+00:00;P0;11
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;humidity;90.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;temperature;29.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;humidity;90.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;temperature;29.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;humidity;90.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;temperature;29.4
4989;DHT22;3627;6.515;3.400;2026-05-01T01:15:39+00:00;humidity;90.4
